volcan_id,time_to_eruption_dt
1000015382,15505444.4
1000554676,6347792.0
1000745424,5120693.0
1001461087,6704115.666666667
1001732002,20549733.0
1002275321,31353326.0
1002575641,13409495.533333333
1002609771,44906449.0
1002624617,8004890.0
1002789083,7581131.0
1002825126,36755640.0
1003154738,1891688.0
1003175827,21994554.0
1003411703,35344218.0
1003520023,25349493.0
10035828,15021223.2
1004346803,213390.0
1004557332,35397029.0
1004561781,13409495.533333333
1004609129,21492171.85714286
100519902,4357018.0
1005472094,24672610.09090909
100610446,30021066.0
1006345280,9680604.0
1006842231,12783355.5
1007019534,7885728.0
1007996426,45018989.0
1009126824,245735.0
1009442335,35344218.0
1009749143,4091055.0
1010002096,29602826.57142857
1010561361,25834996.833333332
1010680130,34540645.0
1010725931,43546864.666666664
1010756593,21492171.85714286
1010864137,33693026.0
1011078321,15946474.0
1011133267,24672610.09090909
1013196130,5182237.0
1013226239,15687735.0
1013789689,37056937.0
1014562599,41018705.0
1014585637,15559713.0
1015033166,19168320.333333332
1015092282,41052996.0
1016110949,33237433.916666668
101616763,8785675.0
1016242026,23868390.0
1016727429,38082962.0
1016932159,1428121.0
1016956864,20704604.0
1017830158,4800251.0
1018207090,24905919.166666668
1018435910,17275464.0
1018756523,22558272.53846154
1019052648,22465586.0
1019955915,31097762.0
1020283272,16657318.0
1021479157,23319872.0
1022420757,12329909.0
1023111602,4839779.0
1023245702,21776117.333333332
102338326,4598189.0
1023559523,1245749.0
1023589533,7885728.0
1023927094,29602826.57142857
1024265947,19224020.0
1024522044,23868390.0
1024855809,21492171.85714286
1025401939,6467224.0
1025870964,29602826.57142857
1026930172,27668379.0
1027307874,7822077.0
1027457977,33237433.916666668
1028325789,47473541.0
1028350709,8229339.0
1028796869,1797436.0
1028829115,7435922.0
1030109165,13409495.533333333
1031098571,743089.0
1031775369,34088993.0
1032429253,38783389.0
1032570249,14205791.0
1032987045,26388292.0
1033287069,16097864.0
1033677406,15505444.4
1033835311,40065339.0
1034203889,24672610.09090909
1036403851,4719062.0
1037601470,23345268.625
1038366766,15559713.0
1038903770,21045008.0
1038918048,37930321.0
1039038516,26788256.0
1039242162,29602826.57142857
1039583299,2754390.0
1040017632,40389284.0
1040427269,20682439.0
1041846634,22245477.0
1041878888,21363792.6
1041963422,17286638.0
1042260671,45560318.0
1042743186,41542280.0
1042857837,21363792.6
1043816873,15217883.0
1044404474,15505444.4
1044700555,30282601.0
1044996306,20478572.0
1045737293,20476501.0
1046153021,21492171.85714286
1047097201,2212847.0
1047238065,1756341.0
1047698781,42753277.0
1048009361,21450502.088888887
1048073965,25602919.0
1048300101,16549824.0
1049186697,12851509.0
1049342028,29602826.57142857
104958377,12960507.0
1049892705,21492171.85714286
1051215459,39027962.0
1051299690,33237433.916666668
1051817564,25637677.08
1052073345,9311783.0
1052075589,25637677.08
1052745011,23868390.0
1053043132,9442732.0
1053609274,35323803.0
1053686121,11025917.0
1053927671,676554.0
1054353459,19168320.333333332
1055093477,42668581.0
1055227118,13409495.533333333
1056424078,16095800.0
105658810,25834996.833333332
1056778258,12647631.857142856
1057137462,30021066.0
1057504299,9719296.0
1057868450,31624682.0
1058582421,31594312.1
1058923200,33237433.916666668
1059294461,12981242.0
1059381646,13871584.0
1060048694,45662421.0
1060581218,20966158.0
1060632987,3975339.0
106078758,23868390.0
1061211936,43016957.0
1061556765,46584326.0
1061801479,26742662.0
1062764986,36755894.333333336
1063425676,23868390.0
1064794195,13261250.0
1064935255,47950543.0
1065197609,21492171.85714286
1065259888,27899734.0
1065800547,8418878.5
1066152649,16821094.625
1067098395,23868390.0
1067330822,42126602.0
1067927661,6704115.666666667
1068033648,8548168.0
1068054446,43546864.666666664
1068208983,38235723.0
1068504383,15380444.0
1070060959,7147858.0
1070188655,15559713.0
1070784997,24672610.09090909
107081920,428461.0
1070821612,31594312.1
1071049789,13409495.533333333
1071353921,35568642.0
1071748769,15021223.2
1071777430,43767476.0
1072055317,24672610.09090909
1072192149,21492171.85714286
1072732496,15505444.4
1073019591,33237433.916666668
1073703374,15559713.0
1073745213,40049085.0
107400998,4494244.0
1074244722,46351483.0
1074426665,24672610.09090909
1074671362,35250416.0
1075300188,31624682.0
1076119752,11806816.0
1077334203,23868390.0
1077415466,1069222.0
1077594989,45619252.0
1078903277,31594312.1
1079138094,29187319.0
1079334814,15559713.0
1079412257,33237433.916666668
1079412715,7885728.0
1079658754,12647631.857142856
1079693590,44830265.0
1079724272,25637677.08
1079740004,4180857.0
1079821584,23971970.0
1080143124,21363792.6
108037369,43608899.0
108124387,12972938.0
108195434,39847007.0
1082557979,24672610.09090909
1082824214,8451818.0
1083379708,25637677.08
1083668827,3920455.0
1084077028,29602826.57142857
1084739465,29270704.0
1084812938,15021223.2
1086656455,33237433.916666668
1086685621,26031912.0
1086942147,27644285.0
1087653736,13409495.533333333
1088021526,26567742.0
108874736,25637677.08
1088828384,47126240.0
1089324375,13409495.533333333
1089375229,39499982.0
1089435916,5943894.0
1089685571,22167992.0
1089686246,41977516.0
10901393,23868390.0
1090755834,7412828.0
1091829226,39290499.0
1092333463,21981870.0
1092709083,23580134.0
1092728543,31178789.0
1092950441,31594312.1
1093181664,27008976.0
1094000638,13796625.2
1094157333,43546864.666666664
1096450417,37951135.0
1096543877,19580279.0
1096991212,7954749.0
1098000689,13409495.533333333
1098074077,3152370.25
1098531429,13409495.533333333
1098612833,32331124.0
1098698634,24672610.09090909
1098922326,33585826.0
1099545410,45026528.0
1099864364,24672610.09090909
1100632800,20128938.0
1100965951,36755894.333333336
1100991799,38235723.0
