volcan_id,time_to_eruption_dt
1000015382,26654417.097327113
1000554676,12625744.45212517
1000745424,13493461.613595434
1001461087,25312296.575333532
1001732002,22941646.596746124
1002275321,24805842.130804215
1002575641,16254102.177692933
1002609771,26294105.775019225
1002624617,19388551.494436108
1002789083,19516403.17328732
1002825126,26615275.90125369
1003154738,25181659.722559754
1003175827,22711683.353987128
1003411703,18470471.90504595
1003520023,15822168.633174436
10035828,16110147.249184107
1004346803,20299039.169090785
1004557332,20847479.246972386
1004561781,16306795.508635715
1004609129,22043409.171292793
100519902,24774694.03630701
1005472094,26469887.445010208
100610446,24413613.052182745
1006345280,21444550.636976514
1006842231,24119397.38391028
1007019534,18308536.13179667
1007996426,23183723.19627809
1009126824,30285510.749331493
1009442335,17785575.055304036
1009749143,11889340.043633342
1010002096,26490133.966371965
1010561361,24340854.867441386
1010680130,20567631.876704216
1010725931,26745142.81313317
1010756593,25918497.17684204
1010864137,24598643.374874372
1011078321,22062129.553106084
1011133267,26388229.121893387
1013196130,9398214.865256125
1013226239,20307739.957474753
1013789689,17831145.499811575
1014562599,18860418.586656258
1014585637,20320222.707354505
1015033166,24509596.515127625
1015092282,23849564.489444576
1016110949,26359798.394222446
101616763,23707362.56601102
1016242026,25137415.697283458
1016727429,26004277.857836958
1016932159,18748735.79124712
1016956864,21555073.42212144
1017830158,9845243.227765521
1018207090,24604388.784083635
1018435910,18021015.81289898
1018756523,26628640.762146406
1019052648,19789553.230901033
1019955915,24602182.535497524
1020283272,20128172.429865576
1021479157,23521521.83778827
1022420757,26305546.92935387
1023111602,18461843.36647807
1023245702,24842810.20179326
102338326,17670867.807615787
1023559523,11763277.157493709
1023589533,22063482.812917862
1023927094,26261963.291103512
1024265947,26446653.363055497
1024522044,25189008.93133563
1024855809,26159908.92029548
1025401939,12527509.037581429
1025870964,25907003.288683604
1026930172,22337431.918903332
1027307874,18498132.598006066
1027457977,24158204.23071964
1028325789,28066313.80453491
1028350709,21510158.48636157
1028796869,18202783.841408726
1028829115,21172195.30142539
1030109165,16360454.673552021
1031098571,5528442.816366576
1031775369,24485671.218078863
1032429253,21452706.348995205
1032570249,20040372.181418013
1032987045,21785616.40299875
1033287069,24627774.72996311
1033677406,26142271.789694678
1033835311,22402591.02708474
1034203889,26798949.321847763
1036403851,21224963.363398436
1037601470,26320162.016074248
1038366766,16274990.394116651
1038903770,23146196.010564175
1038918048,18133268.173214786
1039038516,19102214.944084805
1039242162,26887989.4810845
1039583299,18428154.843383685
1040017632,23166221.737804197
1040427269,18007281.226460505
1041846634,14626663.53768485
1041878888,22882536.131502237
1041963422,21204709.47337099
1042260671,37765060.03065301
1042743186,24956934.119720947
1042857837,18209265.292511944
1043816873,23220937.137046475
1044404474,26142271.789694678
1044700555,23398114.461570352
1044996306,20609111.187335346
1045737293,17734091.27928367
1046153021,25303215.287094682
1047097201,16835636.27644349
1047238065,4875250.665521
1047698781,21665136.747297104
1048009361,21257573.566144828
1048073965,23238200.98045031
1048300101,23220937.137046475
1049186697,24417775.395818867
1049342028,26706546.503659114
104958377,23956059.342537552
1049892705,24594118.527336746
1051215459,18246845.360449202
1051299690,26392184.16193156
1051817564,25212434.403831687
1052073345,23109530.86791137
1052075589,25051382.175508894
1052745011,24976363.468960665
1053043132,21372577.175703887
1053609274,19047693.856439102
1053686121,26362013.20245005
1053927671,4891496.280841341
1054353459,25604356.24740234
1055093477,22633639.73138314
1055227118,17057813.922141176
1056424078,22602250.963016916
105658810,24250358.166295514
1056778258,19149419.50155586
1057137462,24403346.398465313
1057504299,17543441.98328496
1057868450,25498764.625334967
1058582421,26291726.900195695
1058923200,26775535.525004476
1059294461,24265797.79867125
1059381646,22802520.54608526
1060048694,26898223.452424776
1060581218,20652447.02783828
1060632987,7979215.201969732
106078758,25189008.93133563
