volcan_id,time_to_eruption
1000015382,16817595.0
1000554676,6495324.333333333
1000745424,4687645.0
1001461087,8599755.666666666
1001732002,20392510.666666668
1002275321,30855443.0
1002575641,9013346.5
1002609771,44906449.0
1002624617,7763704.333333333
1002789083,7565152.5
1002825126,36755640.0
1003154738,1889932.3333333333
1003175827,22038755.5
1003411703,34693747.5
1003520023,28895706.0
10035828,21595022.0
1004346803,1540055.0
1004557332,35423909.0
1004561781,21738857.666666668
1004609129,34068212.333333336
100519902,5085161.5
1005472094,29971136.666666668
100610446,27685619.5
1006345280,9593290.666666666
1006842231,13156099.0
1007019534,8377411.333333333
1007996426,45011750.333333336
1009126824,363865.5
1009442335,33729591.5
1009749143,4112675.0
1010002096,33636150.5
1010561361,35821203.666666664
1010680130,34540645.0
1010725931,46642986.0
1010756593,30684158.5
1010864137,34130253.333333336
1011078321,14960816.0
1011133267,27610632.0
1013196130,5582215.666666667
1013226239,15480538.333333334
1013789689,36956395.666666664
1014562599,40023333.5
1014585637,26603034.0
1015033166,14061290.666666666
1015092282,40802668.333333336
1016110949,21319389.333333332
101616763,9990009.0
1016242026,22762641.0
1016727429,39007804.333333336
1016932159,1559672.5
1016956864,17810918.5
1017830158,4430898.333333333
1018207090,26337151.0
1018435910,16424518.5
1018756523,29754498.0
1019052648,23046399.0
1019955915,32087501.666666668
1020283272,16657318.0
1021479157,23350028.0
1022420757,12315714.0
1023111602,5279141.333333333
1023245702,16235473.666666666
102338326,4891195.666666667
1023559523,1303784.0
1023589533,13291021.0
1023927094,17786036.5
1024265947,19883298.5
1024522044,20655740.666666668
1024855809,41361499.5
1025401939,7031132.0
1025870964,26727113.666666668
1026930172,27910389.5
1027307874,13331705.333333334
1027457977,31725120.333333332
1028325789,46311324.333333336
1028350709,8172453.666666667
1028796869,1635695.3333333333
1028829115,7463065.0
1030109165,2287321.5
1031098571,743089.0
1031775369,37403436.0
1032429253,37917290.0
1032570249,14861137.333333334
1032987045,28335046.666666668
1033287069,16097864.0
1033677406,30736075.0
1033835311,40104741.0
1034203889,29971136.666666668
1036403851,4355030.0
1037601470,13354564.333333334
1038366766,13621654.5
1038903770,12621187.5
1038918048,37630220.0
1039038516,26730132.5
1039242162,45106551.0
1039583299,1789200.5
1040017632,40687296.666666664
1040427269,32941175.666666668
1041846634,21883273.0
1041878888,19869926.666666668
1041963422,16502875.666666666
1042260671,45560318.0
1042743186,41542280.0
1042857837,21508437.0
1043816873,15083932.666666666
1044404474,12929367.0
1044700555,31264785.333333332
1044996306,22131619.333333332
1045737293,19366678.5
1046153021,3437394.6666666665
1047097201,2081278.0
1047238065,2181656.5
1047698781,42753277.0
