volcan_id,time_to_eruption
1000015382,23907996.871663705
1000554676,23873547.355061565
1000745424,23873547.355061565
1001461087,23907996.871663705
1001732002,23907996.871663705
1002275321,23907996.871663705
1002575641,23873547.355061565
1002609771,23907996.871663705
1002624617,23873547.355061565
1002789083,23873547.355061565
1002825126,23907996.871663705
1003154738,23907996.871663705
1003175827,23873547.355061565
1003411703,23873547.355061565
1003520023,23873547.355061565
10035828,23873547.355061565
1004346803,23907996.871663705
1004557332,23907996.871663705
1004561781,23873547.355061565
1004609129,23907996.871663705
100519902,23907996.871663705
1005472094,23907996.871663705
100610446,23907996.871663705
1006345280,23907996.871663705
1006842231,23873547.355061565
1007019534,23490145.864186283
1007996426,23907996.871663705
1009126824,17296228.65568124
1009442335,23907996.871663705
1009749143,23873547.355061565
1010002096,23907996.871663705
1010561361,23907996.871663705
1010680130,23907996.871663705
1010725931,23907996.871663705
1010756593,23907996.871663705
1010864137,23907996.871663705
1011078321,23907996.871663705
1011133267,23907996.871663705
1013196130,16974576.3910555
1013226239,23907996.871663705
1013789689,23212677.16541706
1014562599,23873547.355061565
1014585637,23907996.871663705
1015033166,23907996.871663705
1015092282,23907996.871663705
1016110949,23907996.871663705
101616763,23907996.871663705
1016242026,23907996.871663705
1016727429,23907996.871663705
1016932159,23195728.620349847
1016956864,23873547.355061565
1017830158,14247667.05707797
1018207090,23907996.871663705
1018435910,23873547.355061565
1018756523,23907996.871663705
1019052648,23907996.871663705
1019955915,23907996.871663705
1020283272,23907996.871663705
1021479157,23873547.355061565
1022420757,23907996.871663705
1023111602,23303260.31561632
1023245702,23907996.871663705
102338326,23873547.355061565
1023559523,23307260.109149307
1023589533,23907996.871663705
1023927094,23907996.871663705
1024265947,23907996.871663705
1024522044,23907996.871663705
1024855809,23907996.871663705
1025401939,23785477.658431873
1025870964,23907996.871663705
1026930172,23873547.355061565
1027307874,23873547.355061565
1027457977,23907996.871663705
1028325789,23907996.871663705
1028350709,21358489.7354876
1028796869,23907996.871663705
1028829115,23873547.355061565
1030109165,23704612.981402807
1031098571,5710058.004080956
1031775369,23907996.871663705
1032429253,23907996.871663705
1032570249,23907996.871663705
1032987045,23873547.355061565
1033287069,23907996.871663705
1033677406,23907996.871663705
1033835311,23907996.871663705
1034203889,23907996.871663705
1036403851,23873547.355061565
1037601470,23907996.871663705
1038366766,23873547.355061565
1038903770,23873547.355061565
1038918048,23907996.871663705
1039038516,23825293.36686407
1039242162,23907996.871663705
1039583299,23907996.871663705
1040017632,23226384.441154793
1040427269,23873547.355061565
1041846634,23907996.871663705
1041878888,23907996.871663705
1041963422,23907996.871663705
1042260671,23907996.871663705
1042743186,23873547.355061565
1042857837,23873547.355061565
1043816873,23873547.355061565
1044404474,23907996.871663705
1044700555,23873547.355061565
1044996306,23907996.871663705
1045737293,23907996.871663705
1046153021,23907996.871663705
1047097201,23873547.355061565
1047238065,5710058.004080956
1047698781,23907996.871663705
1048009361,23873547.355061565
1048073965,23873547.355061565
1048300101,23790843.85026193
1049186697,23873547.355061565
1049342028,23907996.871663705
104958377,23907996.871663705
1049892705,23907996.871663705
1051215459,23873547.355061565
1051299690,23907996.871663705
1051817564,23907996.871663705
1052073345,23907996.871663705
1052075589,23907996.871663705
1052745011,23907996.871663705
1053043132,23873547.355061565
1053609274,23907996.871663705
1053686121,23907996.871663705
1053927671,5710058.004080956
1054353459,23825772.80446227
1055093477,23907996.871663705
1055227118,23907996.871663705
1056424078,23907996.871663705
105658810,23907996.871663705
1056778258,23873547.355061565
1057137462,23907996.871663705
1057504299,23873547.355061565
1057868450,23907996.871663705
1058582421,23907996.871663705
1058923200,23907996.871663705
1059294461,23907996.871663705
1059381646,23873547.355061565
1060048694,23907996.871663705
1060581218,23873547.355061565
1060632987,5710058.004080956
106078758,23907996.871663705
1061211936,23907996.871663705
1061556765,23873547.355061565
1061801479,23873547.355061565
1062764986,23907996.871663705
1063425676,23907996.871663705
1064794195,23873547.355061565
1064935255,23907996.871663705
1065197609,23873547.355061565
1065259888,23873547.355061565
1065800547,23873547.355061565
1066152649,23907996.871663705
1067098395,23907996.871663705
1067330822,23907996.871663705
1067927661,23907996.871663705
1068033648,23873547.355061565
1068054446,23907996.871663705
1068208983,23907996.871663705
1068504383,23907996.871663705
1070060959,23907996.871663705
1070188655,23433831.938578818
1070784997,23907996.871663705
107081920,23558050.690979358
1070821612,23907996.871663705
1071049789,23873547.355061565
1071353921,23873547.355061565
1071748769,23873547.355061565
1071777430,23907996.871663705
1072055317,23907996.871663705
1072192149,23907996.871663705
1072732496,23873547.355061565
1073019591,23907996.871663705
1073703374,23873547.355061565
1073745213,23873547.355061565
107400998,23873547.355061565
1074244722,23907996.871663705
1074426665,23907996.871663705
1074671362,23907996.871663705
1075300188,23907996.871663705
1076119752,23873547.355061565
1077334203,23907996.871663705
1077415466,5710058.004080956
1077594989,23907996.871663705
1078903277,23907996.871663705
1079138094,22135249.858007815
1079334814,23873547.355061565
1079412257,23907996.871663705
1079412715,23873547.355061565
1079658754,23873547.355061565
1079693590,23907996.871663705
1079724272,23907996.871663705
1079740004,23907996.871663705
1079821584,23873547.355061565
1080143124,23907996.871663705
108037369,23907996.871663705
108124387,23588020.282265037
108195434,23409245.538935054
1082557979,23907996.871663705
1082824214,23281991.69759953
1083379708,23907996.871663705
1083668827,23873547.355061565
1084077028,23907996.871663705
1084739465,23711080.807823498
1084812938,23553570.765662897
1086656455,23873547.355061565
1086685621,23873547.355061565
1086942147,23907996.871663705
1087653736,23873547.355061565
1088021526,23404043.687035065
108874736,23907996.871663705
1088828384,23873547.355061565
1089324375,23822385.658926915
1089375229,23873547.355061565
1089435916,17273521.860405438
1089685571,23873547.355061565
1089686246,23873547.355061565
10901393,23907996.871663705
1090755834,22711948.241688844
1091829226,23873547.355061565
1092333463,23907996.871663705
1092709083,23873547.355061565
1092728543,23907996.871663705
1092950441,23907996.871663705
1093181664,23907996.871663705
1094000638,23907996.871663705
1094157333,23907996.871663705
1096450417,23873547.355061565
1096543877,21919338.319268454
1096991212,22853840.22686979
1098000689,23873547.355061565
1098074077,23873547.355061565
1098531429,23907996.871663705
1098612833,23873547.355061565
1098698634,23907996.871663705
1098922326,23743552.023283035
1099545410,23907996.871663705
1099864364,23873547.355061565
1100632800,23907996.871663705
1100965951,23907996.871663705
1100991799,23907996.871663705
1101821065,23907996.871663705
1102017109,23707450.835839078
1102879167,23546294.21895885
1103243029,23907996.871663705
1103672024,23907996.871663705
1104061012,23907996.871663705
1104202675,23873547.355061565
1104705292,23873547.355061565
1105095930,23907996.871663705
1105888187,23907996.871663705
1105923226,23907996.871663705
1106309851,23907996.871663705
1106409037,23907996.871663705
1107722316,23873547.355061565
1107780094,23436990.62726253
110797815,23907996.871663705
1108848326,23789674.903040513
110912013,23907996.871663705
1109392959,23873547.355061565
1109804924,23873547.355061565
1110429957,23069994.895618476
1110563085,23907996.871663705
1111204031,23907996.871663705
1111649370,23549345.617969647
1111781387,23658558.919785377
1111981902,23907996.871663705
1112166288,23907996.871663705
1112652101,23907996.871663705
1112729101,23907996.871663705
1112777130,23873547.355061565
1113243853,23873547.355061565
1113441311,23907996.871663705
1113992376,23873547.355061565
1114275678,23907996.871663705
1115036717,23873547.355061565
1115044441,23907996.871663705
1115085900,23873547.355061565
1116352983,23907996.871663705
