volcan_id,time_to_eruption
1000015382,23186590.367492493
1000554676,22890691.58318739
1000745424,22627373.96
1001461087,22709196.49800919
1001732002,23009548.595959596
1002275321,23197015.404035874
1002575641,22796876.347547974
1002609771,24000581.450753186
1002624617,22424391.93337797
1002789083,22939662.87701613
1002825126,23159203.217280813
1003154738,23609154.810089976
1003175827,22626768.355608594
1003411703,22770884.806034483
1003520023,22819300.44700461
10035828,22629485.395024877
1004346803,22890691.58318739
1004557332,22918067.178345867
1004561781,22645354.492009684
1004609129,23186590.367492493
100519902,23303500.695038322
1005472094,23358791.50033761
100610446,23335832.277777776
1006345280,24395516.79174312
1006842231,23197015.404035874
1007019534,23188271.505340453
1007996426,23358791.50033761
1009126824,23255417.59309021
1009442335,22868952.518154055
1009749143,22730907.726308588
1010002096,23507256.976027396
1010561361,23347034.995311767
1010680130,22935828.75303925
1010725931,23569771.73838081
1010756593,23303500.695038322
1010864137,24098517.3490099
1011078321,23415810.07402299
1011133267,23358791.50033761
1013196130,22632317.18888889
1013226239,22938238.794184722
1013789689,22807899.486729857
1014562599,22765199.039772727
1014585637,22900144.796548955
1015033166,23260458.838905774
1015092282,23158974.629663892
1016110949,23461476.331040412
101616763,23465610.05677908
1016242026,23360568.552606635
1016727429,23569865.257548846
1016932159,22627373.96
1016956864,23305408.43688409
1017830158,22732196.518982932
1018207090,22942462.24773071
1018435910,22807899.486729857
1018756523,23358791.50033761
1019052648,22971263.60787793
1019955915,23318327.0328275
1020283272,22938238.794184722
1021479157,22682095.65647299
1022420757,24048580.527594585
1023111602,22821346.92961877
1023245702,23344253.225161668
102338326,22843452.332297064
1023559523,22465951.887674823
1023589533,23118032.18438538
1023927094,23325056.86314922
1024265947,23288068.292353824
1024522044,23360568.552606635
1024855809,23313886.689374465
1025401939,22935828.75303925
1025870964,23227437.817375887
1026930172,22610785.983292725
1027307874,22732196.518982932
1027457977,22920987.54381892
1028325789,23731675.042007435
1028350709,22610785.983292725
1028796869,22949963.74583635
1028829115,22971263.60787793
1030109165,22684196.525857903
1031098571,22393672.71539123
1031775369,23287363.123274162
1032429253,22971263.60787793
1032570249,22943403.55711775
1032987045,22549187.986692954
1033287069,23329963.351601187
1033677406,23472900.108433735
1033835311,22920987.54381892
1034203889,23303500.695038322
1036403851,22937635.924489796
1037601470,23313886.689374465
1038366766,22662547.78701211
1038903770,22868952.518154055
1038918048,22703379.261138614
1039038516,22923299.827050135
1039242162,23488237.446217496
1039583299,23055922.477873385
1040017632,22734933.872441694
1040427269,22877610.401547723
1041846634,22703379.261138614
1041878888,23041497.472593583
1041963422,22956843.779113706
1042260671,24315621.17073171
1042743186,23303583.51409566
1042857837,23098863.35019455
1043816873,22734933.872441694
1044404474,23358791.50033761
1044700555,22596175.0
1044996306,23282389.051000394
1045737293,22931994.792207792
1046153021,23186590.367492493
1047097201,22660422.71609996
1047238065,21950789.181992337
1047698781,22987544.674035545
1048009361,22549187.986692954
1048073965,22739006.784855377
1048300101,22724486.039007094
1049186697,23369890.525735293
1049342028,23533836.204363637
104958377,22971263.60787793
1049892705,23458621.309762202
1051215459,23014768.133504964
1051299690,23546435.915960453
1051817564,23344253.225161668
1052073345,22703379.261138614
1052075589,23347034.995311767
1052745011,23335832.277777776
1053043132,22623531.62400865
1053609274,22734933.872441694
1053686121,23676073.833204035
1053927671,21327920.85
1054353459,24000581.450753186
1055093477,22956843.779113706
1055227118,22796876.347547974
1056424078,22843452.332297064
105658810,23370498.329477463
1056778258,22688023.60454702
1057137462,23287363.123274162
1057504299,22795969.48796069
1057868450,22937635.924489796
1058582421,23533836.204363637
1058923200,23472900.108433735
1059294461,23557722.777975135
1059381646,22971263.60787793
1060048694,23691602.894785278
1060581218,23014768.133504964
1060632987,22549187.986692954
106078758,23360568.552606635
1061211936,23313886.689374465
1061556765,23731675.042007435
1061801479,22632594.622866895
1062764986,22808371.25152207
1063425676,23347034.995311767
1064794195,23747109.539355993
1064935255,24576863.997631453
1065197609,23065061.74973147
1065259888,22902769.039585296
1065800547,22941629.085009735
1066152649,23472900.108433735
1067098395,23347034.995311767
1067330822,23519974.04837545
1067927661,22709196.49800919
1068033648,22988568.593269933
1068054446,23158974.629663892
1068208983,23749401.9819933
1068504383,23647366.110504776
1070060959,23811348.463037636
1070188655,22890691.58318739
1070784997,23613591.414991625
107081920,22535336.739114527
1070821612,23557722.777975135
1071049789,22982554.0679983
1071353921,23303500.695038322
1071748769,22645789.05936073
1071777430,22937635.924489796
1072055317,23515384.916217834
1072192149,23497310.315977175
1072732496,23228730.968815845
1073019591,22928668.96218796
1073703374,22939808.911660776
1073745213,22699095.278846152
107400998,22623531.62400865
1074244722,23578502.27406354
1074426665,23647366.110504776
1074671362,23031233.822115384
1075300188,22950665.335115865
1076119752,22688134.31712707
1077334203,23329963.351601187
1077415466,22082444.68292683
1077594989,23381855.165695794
1078903277,23644930.655412115
1079138094,22787922.837554045
1079334814,22626768.355608594
1079412257,22843452.332297064
1079412715,23061502.75618132
1079658754,23065717.92129347
1079693590,23496167.849868305
1079724272,23186215.97497982
1079740004,23200879.08845999
1079821584,22938238.794184722
1080143124,22868952.518154055
108037369,23065061.74973147
108124387,22821346.92961877
108195434,22814675.32546706
1082557979,23525211.791320406
1082824214,22808212.608959403
1083379708,23347034.995311767
1083668827,23224034.009932715
1084077028,22868952.518154055
1084739465,22808212.608959403
1084812938,22734933.872441694
1086656455,23664461.514540646
1086685621,22775448.19593737
1086942147,23648500.331460673
