volcan_id,time_to_eruption_dt
1000015382,29259214.0
1000554676,1876193.4347826086
1000745424,13878943.6
1001461087,1876193.4347826086
1001732002,13878943.6
1002275321,13878943.6
1002575641,13878943.6
1002609771,1876193.4347826086
1002624617,1876193.4347826086
1002789083,29259214.0
1002825126,1876193.4347826086
1003154738,1876193.4347826086
1003175827,13878943.6
1003411703,1876193.4347826086
1003520023,29259214.0
10035828,13878943.6
1004346803,29259214.0
1004557332,1876193.4347826086
1004561781,1876193.4347826086
1004609129,1876193.4347826086
100519902,1876193.4347826086
1005472094,29259214.0
100610446,1876193.4347826086
1006345280,29259214.0
1006842231,13878943.6
1007019534,1876193.4347826086
1007996426,29259214.0
1009126824,13878943.6
1009442335,29259214.0
1009749143,29259214.0
1010002096,29259214.0
1010561361,13878943.6
1010680130,1876193.4347826086
1010725931,29259214.0
1010756593,1876193.4347826086
1010864137,1876193.4347826086
1011078321,1876193.4347826086
1011133267,13878943.6
1013196130,13878943.6
1013226239,13878943.6
1013789689,19387989.0
1014562599,1876193.4347826086
1014585637,1876193.4347826086
1015033166,29259214.0
1015092282,13878943.6
1016110949,13878943.6
101616763,29259214.0
1016242026,13878943.6
1016727429,13878943.6
1016932159,29259214.0
1016956864,29259214.0
1017830158,13878943.6
1018207090,13878943.6
1018435910,29259214.0
1018756523,1876193.4347826086
1019052648,1876193.4347826086
1019955915,13878943.6
1020283272,19387989.0
1021479157,19007607.0
1022420757,29259214.0
1023111602,1876193.4347826086
1023245702,1876193.4347826086
102338326,19387989.0
1023559523,19007607.0
1023589533,1876193.4347826086
1023927094,29259214.0
1024265947,1876193.4347826086
1024522044,13878943.6
1024855809,1876193.4347826086
1025401939,1876193.4347826086
1025870964,19387989.0
1026930172,19007607.0
1027307874,29259214.0
1027457977,29259214.0
1028325789,19387989.0
1028350709,13878943.6
1028796869,29259214.0
1028829115,1876193.4347826086
1030109165,13878943.6
1031098571,1876193.4347826086
1031775369,19387989.0
1032429253,1876193.4347826086
1032570249,1876193.4347826086
1032987045,29259214.0
1033287069,19387989.0
1033677406,13878943.6
1033835311,29259214.0
1034203889,19007607.0
1036403851,1876193.4347826086
1037601470,1876193.4347826086
1038366766,19387989.0
1038903770,1876193.4347826086
1038918048,1876193.4347826086
1039038516,19007607.0
1039242162,13878943.6
1039583299,13878943.6
1040017632,29259214.0
1040427269,13878943.6
1041846634,13878943.6
1041878888,13878943.6
1041963422,29259214.0
1042260671,29259214.0
1042743186,19387989.0
1042857837,19387989.0
1043816873,13878943.6
1044404474,13878943.6
1044700555,1876193.4347826086
1044996306,1876193.4347826086
1045737293,13878943.6
1046153021,29259214.0
1047097201,29259214.0
1047238065,19007607.0
1047698781,13878943.6
1048009361,1876193.4347826086
1048073965,1876193.4347826086
1048300101,1876193.4347826086
1049186697,19387989.0
1049342028,19387989.0
104958377,1876193.4347826086
1049892705,1876193.4347826086
1051215459,13878943.6
1051299690,13878943.6
1051817564,13878943.6
1052073345,19387989.0
1052075589,29259214.0
1052745011,1876193.4347826086
1053043132,19387989.0
1053609274,29259214.0
1053686121,13878943.6
1053927671,13878943.6
1054353459,1876193.4347826086
1055093477,29259214.0
1055227118,29259214.0
1056424078,13878943.6
105658810,1876193.4347826086
1056778258,19387989.0
1057137462,29259214.0
1057504299,1876193.4347826086
1057868450,19387989.0
1058582421,1876193.4347826086
1058923200,29259214.0
1059294461,13878943.6
1059381646,19387989.0
1060048694,29259214.0
1060581218,29259214.0
1060632987,1876193.4347826086
106078758,29259214.0
1061211936,1876193.4347826086
1061556765,19387989.0
1061801479,19007607.0
1062764986,19387989.0
1063425676,29259214.0
1064794195,29259214.0
1064935255,29259214.0
1065197609,19387989.0
1065259888,13878943.6
1065800547,29259214.0
1066152649,19387989.0
1067098395,29259214.0
1067330822,1876193.4347826086
1067927661,29259214.0
1068033648,1876193.4347826086
1068054446,1876193.4347826086
1068208983,29259214.0
1068504383,19007607.0
1070060959,29259214.0
1070188655,29259214.0
1070784997,1876193.4347826086
107081920,13878943.6
1070821612,1876193.4347826086
1071049789,13878943.6
1071353921,1876193.4347826086
1071748769,19007607.0
1071777430,13878943.6
1072055317,19387989.0
1072192149,1876193.4347826086
1072732496,13878943.6
1073019591,13878943.6
1073703374,29259214.0
1073745213,1876193.4347826086
107400998,19387989.0
1074244722,29259214.0
1074426665,13878943.6
1074671362,29259214.0
1075300188,29259214.0
1076119752,13878943.6
1077334203,1876193.4347826086
1077415466,13878943.6
1077594989,1876193.4347826086
1078903277,29259214.0
1079138094,29259214.0
1079334814,19007607.0
1079412257,1876193.4347826086
1079412715,19007607.0
1079658754,29259214.0
1079693590,29259214.0
1079724272,29259214.0
1079740004,13878943.6
1079821584,1876193.4347826086
1080143124,13878943.6
108037369,29259214.0
108124387,29259214.0
108195434,29259214.0
1082557979,1876193.4347826086
1082824214,19387989.0
1083379708,29259214.0
1083668827,1876193.4347826086
1084077028,29259214.0
1084739465,29259214.0
1084812938,1876193.4347826086
1086656455,13878943.6
1086685621,13878943.6
1086942147,29259214.0
1087653736,13878943.6
1088021526,29259214.0
108874736,1876193.4347826086
1088828384,19007607.0
1089324375,19007607.0
1089375229,1876193.4347826086
1089435916,1876193.4347826086
1089685571,13878943.6
1089686246,1876193.4347826086
10901393,29259214.0
1090755834,13878943.6
1091829226,1876193.4347826086
1092333463,29259214.0
1092709083,29259214.0
1092728543,13878943.6
1092950441,13878943.6
1093181664,13878943.6
1094000638,19387989.0
1094157333,29259214.0
1096450417,13878943.6
1096543877,13878943.6
1096991212,1876193.4347826086
1098000689,19007607.0
1098074077,29259214.0
1098531429,19007607.0
1098612833,19387989.0
