volcan_id,time_to_eruption_dt
1000015382,19140363.51896176
1000554676,12108556.636400353
1000745424,14875206.61120337
1001461087,12141789.612849914
1001732002,13335849.705778668
1002275321,14880658.11029724
1002575641,12853898.50302963
1002609771,11840953.059748452
1002624617,11903528.362040535
1002789083,20658936.818393715
1002825126,11741683.461692316
1003154738,13651410.264031613
1003175827,11950696.932568748
1003411703,13663409.288912073
1003520023,18965867.96925926
10035828,14435953.409715569
1004346803,18363529.747429777
1004557332,13693260.872555409
1004561781,13010406.393853031
1004609129,10781735.857197234
100519902,14159434.148515541
1005472094,17724863.466446277
100610446,12382536.605520826
1006345280,18245338.241057586
1006842231,14797784.922708528
1007019534,14275191.667620372
1007996426,19501380.72343875
1009126824,15264023.870645713
1009442335,18811095.001744412
1009749143,17233372.504781872
1010002096,16536123.580613164
1010561361,12914197.146793509
1010680130,12908167.078312244
1010725931,19008004.55307965
1010756593,11746511.449397275
1010864137,13321640.387803143
1011078321,10893330.859727817
1011133267,14579062.036623903
1013196130,13237673.735724822
1013226239,13165523.28115074
1013789689,20965050.461412903
1014562599,12260458.431344077
1014585637,14116489.441852244
1015033166,18750252.38203055
1015092282,12095821.507088872
1016110949,12817562.529161844
101616763,20329706.980944764
1016242026,13635740.715678405
1016727429,16114109.935706396
1016932159,20402822.29512984
1016956864,19902318.12010075
1017830158,13088072.798432624
1018207090,14104334.430538954
1018435910,18433257.19720269
1018756523,10371335.595933355
1019052648,12246746.48882607
1019955915,14120833.966552455
1020283272,18112088.028075777
1021479157,18815908.94002829
1022420757,20267619.22724728
1023111602,11229681.313878868
1023245702,14391752.866764775
102338326,16711357.340604238
1023559523,17311516.608684283
1023589533,14304035.443505902
1023927094,17110151.70528476
1024265947,13914791.467062218
1024522044,14550192.024868954
1024855809,12286205.30433351
1025401939,15134181.100005334
1025870964,19084022.183976132
1026930172,18766044.864712633
1027307874,17856385.387451857
1027457977,19654912.56800326
1028325789,17756766.526772197
1028350709,14590776.117849452
1028796869,18825047.21279812
1028829115,15061433.163970752
1030109165,14163043.525238743
1031098571,12604256.450624552
1031775369,18431919.713204414
1032429253,13535176.097297369
1032570249,11096359.054661315
1032987045,16504318.432077764
1033287069,13906792.93354482
1033677406,13232038.75049675
1033835311,21217791.161253802
1034203889,18296238.67612879
1036403851,13105899.04658724
1037601470,16251418.915557362
1038366766,20143239.220942084
1038903770,12296570.834271602
1038918048,14679446.65196868
1039038516,17402647.99867798
1039242162,13090533.620195165
1039583299,11657131.013277855
