volcan_id,time_to_eruption
1000015382,22580758.019760974
1000554676,22464092.44861996
1000745424,22464092.44861996
1001461087,22464092.44861996
1001732002,22464092.44861996
1002275321,23418077.389143996
1002575641,22464092.44861996
1002609771,23418077.389143996
1002624617,22464092.44861996
1002789083,22464092.44861996
1002825126,22580758.019760974
1003154738,25285718.875613064
1003175827,22464092.44861996
1003411703,22464092.44861996
1003520023,22464092.44861996
10035828,22464092.44861996
1004346803,22464092.44861996
1004557332,22464092.44861996
1004561781,22464092.44861996
1004609129,22580758.019760974
100519902,22530506.521555793
1005472094,22580758.019760974
100610446,23418077.389143996
1006345280,24765405.633780167
1006842231,23418077.389143996
1007019534,22507980.24130245
1007996426,22507980.24130245
1009126824,25030167.62371204
1009442335,22464092.44861996
1009749143,22464092.44861996
1010002096,22580758.019760974
1010561361,23440274.255682603
1010680130,22464092.44861996
1010725931,22580758.019760974
1010756593,22580758.019760974
1010864137,23440274.255682603
1011078321,22530506.521555793
1011133267,22580758.019760974
1013196130,22464092.44861996
1013226239,22464092.44861996
1013789689,22464092.44861996
1014562599,22464092.44861996
1014585637,22464092.44861996
1015033166,23418077.389143996
1015092282,22485632.076783575
1016110949,22580758.019760974
101616763,23394277.17971139
1016242026,23394277.17971139
1016727429,22580758.019760974
1016932159,22464092.44861996
1016956864,22530506.521555793
1017830158,22464092.44861996
1018207090,22464092.44861996
1018435910,22464092.44861996
1018756523,22580758.019760974
1019052648,22464092.44861996
1019955915,23492354.703795753
1020283272,22464092.44861996
1021479157,22464092.44861996
1022420757,23418077.389143996
1023111602,22464092.44861996
1023245702,23394277.17971139
102338326,22464092.44861996
1023559523,22464092.44861996
1023589533,22507980.24130245
1023927094,22580758.019760974
1024265947,22580758.019760974
1024522044,23418077.389143996
1024855809,22580758.019760974
1025401939,22506704.36951556
1025870964,22507980.24130245
1026930172,22464092.44861996
1027307874,22464092.44861996
1027457977,22464092.44861996
1028325789,22580758.019760974
1028350709,22464092.44861996
1028796869,22464092.44861996
1028829115,22464092.44861996
1030109165,22464092.44861996
1031098571,22464092.44861996
1031775369,23492354.703795753
1032429253,22464092.44861996
1032570249,22464092.44861996
1032987045,22464092.44861996
1033287069,23601816.579489224
1033677406,22580758.019760974
1033835311,22464092.44861996
1034203889,22580758.019760974
1036403851,22464092.44861996
1037601470,22580758.019760974
1038366766,22464092.44861996
1038903770,22464092.44861996
1038918048,22464092.44861996
1039038516,22464092.44861996
1039242162,22580758.019760974
1039583299,22507980.24130245
1040017632,22464092.44861996
1040427269,22464092.44861996
1041846634,22464092.44861996
1041878888,22464092.44861996
1041963422,22464092.44861996
1042260671,25423441.24123762
1042743186,23394277.17971139
1042857837,22464092.44861996
1043816873,22464092.44861996
1044404474,22580758.019760974
1044700555,22464092.44861996
1044996306,22507980.24130245
1045737293,22464092.44861996
1046153021,22580758.019760974
1047097201,22464092.44861996
1047238065,20071740.44397811
1047698781,22464092.44861996
1048009361,22464092.44861996
1048073965,22464092.44861996
