volcan_id,time_to_eruption
1000015382,16656851.350443244
1000554676,6533364.7436527945
1000745424,5144685.036551712
1001461087,10530975.591414483
1001732002,20497239.122884072
1002275321,31369379.054024085
1002575641,9951335.044057172
1002609771,45243788.882783666
1002624617,8089804.797492089
1002789083,7583400.523177271
1002825126,36985391.57665059
1003154738,1867214.4908366583
1003175827,22161686.411131144
1003411703,36779552.41348116
1003520023,25710836.160723563
10035828,21570234.82176896
1004346803,328337.696274096
1004557332,35386847.79537565
1004561781,21532820.675301466
1004609129,31919334.38699199
100519902,4284633.124404125
1005472094,30387031.824269302
100610446,27229402.253863662
1006345280,9400759.022515876
1006842231,13073192.185533835
1007019534,8667555.685371146
1007996426,45051027.09780516
1009126824,436548.0176749558
1009442335,33723400.68063714
1009749143,3762200.9573108484
1010002096,34347606.25613066
1010561361,35486744.988004476
1010680130,33831952.65939204
1010725931,46571180.71121664
1010756593,30959661.59229117
1010864137,33526708.644260034
1011078321,16022793.068287075
1011133267,29225522.951224633
1013196130,5176598.350930477
1013226239,15619569.420631573
1013789689,36949512.13920052
1014562599,41046969.59501767
1014585637,24067743.319175802
1015033166,14663293.58485333
1015092282,41075139.41197119
1016110949,21795522.98368821
101616763,8807894.379547907
1016242026,22617049.739473484
1016727429,38241877.36693277
1016932159,1356924.312097551
1016956864,21010736.58403871
1017830158,4482687.267936184
1018207090,26185350.48798137
1018435910,17235516.338189382
1018756523,29780017.61036334
1019052648,22684293.804646183
1019955915,31074497.036358498
1020283272,16477167.205314381
1021479157,23447536.008866917
1022420757,12609597.85257624
1023111602,4874142.945998414
1023245702,16056405.66430154
102338326,4740398.4233155
1023559523,1195826.587111489
1023589533,4306034.800954591
1023927094,17542058.54464335
1024265947,19102035.772089817
1024522044,21496272.034611654
1024855809,40811994.63198007
1025401939,6680484.574845298
1025870964,28861225.527496
1026930172,27001031.86714519
1027307874,7717388.780284983
1027457977,34669629.59593528
1028325789,47430248.83891922
1028350709,8613465.968366755
1028796869,1596333.974695834
1028829115,7518637.841241264
1030109165,1841476.6801996422
1031098571,538924.4859952643
1031775369,37421817.64726397
1032429253,38861312.28954902
1032570249,14256321.135340124
1032987045,26331227.650946263
1033287069,16055172.247036155
1033677406,30822628.262455918
1033835311,39919431.30924073
1034203889,29433448.17588902
1036403851,4716804.993710455
1037601470,13151647.85375089
1038366766,13192908.354427401
1038903770,12525699.612583779
1038918048,37934810.51247772
1039038516,26849320.129478212
1039242162,44924039.44940473
1039583299,2650684.225680728
1040017632,40449479.94196746
1040427269,20672196.25036478
1041846634,22692047.187642317
1041878888,20107021.86101639
1041963422,17134285.662931807
1042260671,45708805.320388764
1042743186,41857552.54670734
1042857837,21746092.39609924
1043816873,15261805.24552121
1044404474,9190856.246534772
1044700555,30182387.69274503
1044996306,20155461.780360084
1045737293,20181963.106080692
1046153021,3397125.822681103
1047097201,2009620.2163448748
1047238065,1803880.683911961
1047698781,42732252.088266306
1048009361,16921437.75795798
1048073965,25556444.547375336
1048300101,16750588.492462609
1049186697,12623251.925032442
1049342028,20051319.243668217
104958377,13170454.097155526
1049892705,23370016.145145185
1051215459,39444655.36074747
1051299690,37771548.382543646
1051817564,35591854.486851156
1052073345,9330846.334737461
1052075589,30427717.33455587
1052745011,20038017.697823178
1053043132,9474688.77444911
1053609274,35310191.650637686
1053686121,11236857.54625092
1053927671,304873.87074331497
1054353459,19519417.11511234
1055093477,42585379.977891244
1055227118,17579484.551170707
1056424078,16178886.625541592
105658810,16928635.47725217
1056778258,10054013.282424608
1057137462,32791733.225563366
1057504299,9907787.10062589
1057868450,38324329.863316
1058582421,23880706.831419207
1058923200,31065358.98242434
