volcan_id,time_to_eruption_dt
1000015382,27845663.26183283
1000554676,16974006.17878788
1000745424,16974006.17878788
1001461087,22383375.13768116
1001732002,15373087.923076924
1002275321,25256627.710079275
1002575641,22383375.13768116
1002609771,25256627.710079275
1002624617,25256627.710079275
1002789083,25256627.710079275
1002825126,27845663.26183283
1003154738,25256627.710079275
1003175827,25256627.710079275
1003411703,16974006.17878788
1003520023,22383375.13768116
10035828,16974006.17878788
1004346803,22383375.13768116
1004557332,25256627.710079275
1004561781,16974006.17878788
1004609129,27845663.26183283
100519902,22344811.48214286
1005472094,27845663.26183283
100610446,22344811.48214286
1006345280,27845663.26183283
1006842231,25256627.710079275
1007019534,16974006.17878788
1007996426,22383375.13768116
1009126824,7331189.15
1009442335,16974006.17878788
1009749143,22383375.13768116
1010002096,22344811.48214286
1010561361,27845663.26183283
1010680130,22383375.13768116
1010725931,22383375.13768116
1010756593,27845663.26183283
1010864137,25256627.710079275
1011078321,16974006.17878788
1011133267,27845663.26183283
1013196130,16974006.17878788
1013226239,25256627.710079275
1013789689,25256627.710079275
1014562599,22383375.13768116
1014585637,22383375.13768116
1015033166,25256627.710079275
1015092282,27845663.26183283
1016110949,27845663.26183283
101616763,27845663.26183283
1016242026,27845663.26183283
1016727429,40049332.92307692
1016932159,16974006.17878788
1016956864,22383375.13768116
1017830158,2845368.513157895
1018207090,27845663.26183283
1018435910,22383375.13768116
1018756523,27845663.26183283
1019052648,25256627.710079275
1019955915,27845663.26183283
1020283272,25256627.710079275
1021479157,25256627.710079275
1022420757,25256627.710079275
1023111602,22383375.13768116
1023245702,27845663.26183283
102338326,16974006.17878788
1023559523,16974006.17878788
1023589533,22344811.48214286
1023927094,27845663.26183283
1024265947,27845663.26183283
1024522044,27845663.26183283
1024855809,22383375.13768116
1025401939,25256627.710079275
1025870964,22383375.13768116
1026930172,25256627.710079275
1027307874,27845663.26183283
1027457977,27845663.26183283
1028325789,27845663.26183283
1028350709,16974006.17878788
1028796869,22383375.13768116
1028829115,25256627.710079275
1030109165,16974006.17878788
1031098571,2845368.513157895
1031775369,25256627.710079275
1032429253,25256627.710079275
1032570249,27845663.26183283
1032987045,25256627.710079275
1033287069,25256627.710079275
1033677406,27845663.26183283
1033835311,25256627.710079275
1034203889,27845663.26183283
1036403851,22383375.13768116
1037601470,27845663.26183283
1038366766,16974006.17878788
1038903770,16974006.17878788
1038918048,16974006.17878788
1039038516,25256627.710079275
1039242162,22383375.13768116
1039583299,16974006.17878788
1040017632,22383375.13768116
1040427269,16974006.17878788
1041846634,16974006.17878788
1041878888,22383375.13768116
1041963422,25256627.710079275
1042260671,25256627.710079275
1042743186,25256627.710079275
1042857837,16974006.17878788
1043816873,25256627.710079275
1044404474,27845663.26183283
1044700555,25256627.710079275
1044996306,22383375.13768116
1045737293,22383375.13768116
1046153021,27845663.26183283
1047097201,16974006.17878788
1047238065,2845368.513157895
1047698781,25256627.710079275
1048009361,25256627.710079275
1048073965,25256627.710079275
1048300101,25256627.710079275
1049186697,22383375.13768116
1049342028,22383375.13768116
104958377,22383375.13768116
1049892705,22383375.13768116
1051215459,16974006.17878788
1051299690,27845663.26183283
1051817564,27845663.26183283
1052073345,16974006.17878788
1052075589,27845663.26183283
1052745011,27845663.26183283
1053043132,25256627.710079275
1053609274,16974006.17878788
1053686121,27845663.26183283
1053927671,2845368.513157895
1054353459,19033199.08433735
1055093477,25256627.710079275
1055227118,27845663.26183283
1056424078,27845663.26183283
105658810,27845663.26183283
1056778258,22383375.13768116
1057137462,25256627.710079275
1057504299,16974006.17878788
1057868450,25256627.710079275
1058582421,22383375.13768116
1058923200,27845663.26183283
1059294461,22383375.13768116
1059381646,25256627.710079275
1060048694,27845663.26183283
1060581218,25256627.710079275
1060632987,2845368.513157895
106078758,27845663.26183283
1061211936,16974006.17878788
1061556765,27845663.26183283
1061801479,25256627.710079275
1062764986,27845663.26183283
1063425676,27845663.26183283
1064794195,25256627.710079275
1064935255,25256627.710079275
1065197609,22383375.13768116
1065259888,25256627.710079275
1065800547,16974006.17878788
1066152649,22383375.13768116
1067098395,27845663.26183283
1067330822,22383375.13768116
1067927661,22383375.13768116
1068033648,22383375.13768116
1068054446,22383375.13768116
1068208983,22383375.13768116
1068504383,22383375.13768116
1070060959,25256627.710079275
1070188655,22344811.48214286
1070784997,27845663.26183283
107081920,16974006.17878788
1070821612,27845663.26183283
1071049789,8461930.5625
1071353921,22383375.13768116
1071748769,16974006.17878788
1071777430,27845663.26183283
1072055317,27845663.26183283
1072192149,27845663.26183283
1072732496,27845663.26183283
1073019591,22383375.13768116
1073703374,16974006.17878788
1073745213,25256627.710079275
107400998,16974006.17878788
1074244722,27845663.26183283
1074426665,27845663.26183283
1074671362,27845663.26183283
1075300188,25256627.710079275
1076119752,16974006.17878788
1077334203,27845663.26183283
1077415466,2845368.513157895
1077594989,22383375.13768116
1078903277,27845663.26183283
1079138094,25256627.710079275
1079334814,22383375.13768116
1079412257,27845663.26183283
1079412715,8461930.5625
1079658754,22383375.13768116
1079693590,22383375.13768116
1079724272,25256627.710079275
1079740004,25256627.710079275
1079821584,25256627.710079275
1080143124,16974006.17878788
108037369,22383375.13768116
108124387,16974006.17878788
108195434,25256627.710079275
1082557979,27845663.26183283
1082824214,22383375.13768116
1083379708,27845663.26183283
1083668827,19033199.08433735
1084077028,27845663.26183283
1084739465,27845663.26183283
1084812938,16974006.17878788
1086656455,27845663.26183283
1086685621,25256627.710079275
1086942147,22383375.13768116
1087653736,22383375.13768116
1088021526,16974006.17878788
108874736,27845663.26183283
1088828384,46606835.4117647
1089324375,16974006.17878788
1089375229,25256627.710079275
1089435916,2845368.513157895
1089685571,16974006.17878788
1089686246,22383375.13768116
10901393,27845663.26183283
1090755834,22344811.48214286
1091829226,16974006.17878788
1092333463,27845663.26183283
1092709083,25256627.710079275
1092728543,27845663.26183283
1092950441,27845663.26183283
1093181664,22383375.13768116
1094000638,16974006.17878788
1094157333,27845663.26183283
1096450417,25256627.710079275
1096543877,25256627.710079275
1096991212,16974006.17878788
1098000689,16974006.17878788
1098074077,22344811.48214286
1098531429,16974006.17878788
1098612833,25256627.710079275
1098698634,27845663.26183283
1098922326,16974006.17878788
1099545410,27845663.26183283
1099864364,27845663.26183283
1100632800,22707160.5
1100965951,27845663.26183283
1100991799,22383375.13768116
1101821065,15373087.923076924
1102017109,16974006.17878788
1102879167,25256627.710079275
1103243029,22344811.48214286
1103672024,27845663.26183283
1104061012,25256627.710079275
1104202675,25256627.710079275
1104705292,8461930.5625
1105095930,27845663.26183283
1105888187,27845663.26183283
1105923226,27845663.26183283
1106309851,40049332.92307692
1106409037,22383375.13768116
1107722316,22383375.13768116
1107780094,27845663.26183283
110797815,22383375.13768116
1108848326,22383375.13768116
110912013,27845663.26183283
1109392959,22383375.13768116
1109804924,16974006.17878788
1110429957,19033199.08433735
1110563085,22344811.48214286
1111204031,25256627.710079275
1111649370,19033199.08433735
1111781387,16974006.17878788
1111981902,27845663.26183283
1112166288,34748407.666666664
1112652101,27845663.26183283
1112729101,27845663.26183283
1112777130,16974006.17878788
1113243853,22383375.13768116
1113441311,15373087.923076924
1113992376,16974006.17878788
1114275678,25256627.710079275
1115036717,25256627.710079275
1115044441,25256627.710079275
1115085900,27845663.26183283
1116352983,27845663.26183283
111665787,25256627.710079275
1117294384,25256627.710079275
1117793086,27845663.26183283
1117905846,2845368.513157895
111928340,25256627.710079275
1120445474,22383375.13768116
1120674393,16974006.17878788
1120931614,27845663.26183283
1120996406,25256627.710079275
1121018916,27845663.26183283
1121140466,22383375.13768116
112124903,25256627.710079275
1121542036,25256627.710079275
1121697834,25256627.710079275
1122508880,25256627.710079275
1123001951,25256627.710079275
1123066550,25256627.710079275
112321400,34748407.666666664
112348433,19033199.08433735
112375098,25256627.710079275
1124119171,22383375.13768116
1124990118,25256627.710079275
1125424344,19033199.08433735
1125482656,25256627.710079275
1126911948,25256627.710079275
1126999790,16974006.17878788
1127884712,27845663.26183283
1128186391,25256627.710079275
1129429071,25256627.710079275
1129909391,46606835.4117647
1129938643,25256627.710079275
1131527270,25256627.710079275
1132116234,16974006.17878788
1132218304,16974006.17878788
1132419329,40226762.0
1133090317,27845663.26183283
1133130522,27845663.26183283
1133499260,16974006.17878788
1133663547,27845663.26183283
113427359,2845368.513157895
1134675027,27845663.26183283
1135450244,27845663.26183283
1135623500,2845368.513157895
1135859577,22383375.13768116
1136037770,25256627.710079275
1136356907,22383375.13768116
1136523713,25256627.710079275
1136682157,25256627.710079275
1137143171,25256627.710079275
1137459605,27845663.26183283
1138124607,22383375.13768116
1138688286,16974006.17878788
1139102111,16974006.17878788
11392010,22383375.13768116
1139489647,27845663.26183283
1139540990,27845663.26183283
1139605058,27845663.26183283
1139907613,19108410.2
1139939622,2845368.513157895
1140405837,16974006.17878788
1140561040,25256627.710079275
1140760418,25256627.710079275
1141054211,27845663.26183283
1141152432,25256627.710079275
1141177767,27845663.26183283
1141586751,16974006.17878788
1141989284,34748407.666666664
1142113285,16974006.17878788
1142115505,22383375.13768116
1142235055,22383375.13768116
1142739992,22383375.13768116
1142959485,27845663.26183283
1142973144,18503162.777777776
1143009226,25256627.710079275
1143931457,16974006.17878788
1143985791,25256627.710079275
1144399369,22344811.48214286
1144508876,16974006.17878788
114473006,27845663.26183283
1145497571,27845663.26183283
1145919143,2845368.513157895
1146220591,22383375.13768116
1146471189,16974006.17878788
1146840738,16974006.17878788
1147795366,19033199.08433735
1148016357,25256627.710079275
1148831112,27845663.26183283
1149417056,27845663.26183283
1149561649,27845663.26183283
1150039132,16974006.17878788
1150756360,22383375.13768116
1150860263,25256627.710079275
1151202699,22383375.13768116
115172114,27845663.26183283
1151918483,22383375.13768116
115231914,22383375.13768116
115235190,27845663.26183283
1153017772,27845663.26183283
1153303479,27845663.26183283
1153507500,27845663.26183283
